# BUSCO version is: 5.4.2 
# The lineage dataset is: arthropoda_odb10 (Creation date: 2020-09-10, number of genomes: 90, number of BUSCOs: 1013)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
44359at6656	Duplicated	TCONS_00017112:2883-5060	415.9	386	https://www.orthodb.org/v10?query=44359at6656	RUN domain-containing protein 1
44389at6656	Duplicated	TCONS_00016764:654-2498	627.5	487	https://www.orthodb.org/v10?query=44389at6656	RUN and FYVE domain-containing protein 2 isoform X1
44389at6656	Duplicated	TCONS_00016765:644-3381	620.3	543	https://www.orthodb.org/v10?query=44389at6656	RUN and FYVE domain-containing protein 2 isoform X1
44389at6656	Duplicated	TCONS_00018216:0-2453	626.1	506	https://www.orthodb.org/v10?query=44389at6656	RUN and FYVE domain-containing protein 2 isoform X1
44389at6656	Duplicated	TCONS_00018217:0-2276	562.9	367	https://www.orthodb.org/v10?query=44389at6656	RUN and FYVE domain-containing protein 2 isoform X1
44389at6656	Duplicated	TCONS_00018218:0-1694	553.4	333	https://www.orthodb.org/v10?query=44389at6656	RUN and FYVE domain-containing protein 2 isoform X1
44389at6656	Duplicated	TCONS_00020429:400-3134	619.4	543	https://www.orthodb.org/v10?query=44389at6656	RUN and FYVE domain-containing protein 2 isoform X1
44389at6656	Duplicated	TCONS_00026855:613-2714	559.6	371	https://www.orthodb.org/v10?query=44389at6656	RUN and FYVE domain-containing protein 2 isoform X1
44389at6656	Duplicated	TCONS_00027400:221-2631	559.6	371	https://www.orthodb.org/v10?query=44389at6656	RUN and FYVE domain-containing protein 2 isoform X1
44389at6656	Duplicated	TCONS_00028971:415-1815	569.7	362	https://www.orthodb.org/v10?query=44389at6656	RUN and FYVE domain-containing protein 2 isoform X1
44389at6656	Duplicated	TCONS_00029445:613-2927	559.6	371	https://www.orthodb.org/v10?query=44389at6656	RUN and FYVE domain-containing protein 2 isoform X1
44504at6656	Complete	TCONS_00015793:68-1594	767.4	421	https://www.orthodb.org/v10?query=44504at6656	WD40-repeat-containing domain
44630at6656	Complete	TCONS_00014854:478-2580	483.6	283	https://www.orthodb.org/v10?query=44630at6656	E3 ubiquitin-protein ligase HRD1
44694at6656	Duplicated	TCONS_00029756:162-2696	463.6	351	https://www.orthodb.org/v10?query=44694at6656	ATP-dependent RNA helicase DDX24
44694at6656	Duplicated	TCONS_00035178:15-1843	465.3	351	https://www.orthodb.org/v10?query=44694at6656	ATP-dependent RNA helicase DDX24
44953at6656	Complete	TCONS_00015475:613-2208	572.5	359	https://www.orthodb.org/v10?query=44953at6656	WD40-repeat-containing domain
45131at6656	Duplicated	TCONS_00040600:286-2175	486.6	349	https://www.orthodb.org/v10?query=45131at6656	WD40-repeat-containing domain
45131at6656	Duplicated	TCONS_00064068:674-2305	445.2	345	https://www.orthodb.org/v10?query=45131at6656	WD40-repeat-containing domain
45367at6656	Duplicated	TCONS_00059397:170-1941	331.5	317	https://www.orthodb.org/v10?query=45367at6656	dynactin subunit 4
45367at6656	Duplicated	TCONS_00059398:110-1762	342.3	317	https://www.orthodb.org/v10?query=45367at6656	dynactin subunit 4
45528at6656	Complete	TCONS_00050030:118-2598	523.0	487	https://www.orthodb.org/v10?query=45528at6656	pre-rRNA-processing protein TSR1 homolog
45556at6656	Duplicated	TCONS_00016917:94-1527	375.2	361	https://www.orthodb.org/v10?query=45556at6656	Protoporphyrinogen oxidase
45556at6656	Duplicated	TCONS_00016918:161-1594	375.2	361	https://www.orthodb.org/v10?query=45556at6656	Protoporphyrinogen oxidase
45732at6656	Complete	TCONS_00010378:756-6538	582.7	383	https://www.orthodb.org/v10?query=45732at6656	60S ribosomal export protein NMD3
45915at6656	Complete	TCONS_00014492:132-1433	304.0	297	https://www.orthodb.org/v10?query=45915at6656	putative Dol-P-Glc:Glc(2)Man(9)GlcNAc(2)-PP-Dol alpha-1,2-glucosyltransferase
46430at6656	Complete	TCONS_00040808:128-1666	564.1	402	https://www.orthodb.org/v10?query=46430at6656	KDEL motif-containing protein 1
46437at6656	Complete	TCONS_00016417:151-2199	525.0	328	https://www.orthodb.org/v10?query=46437at6656	protein TAPT1 homolog
46671at6656	Complete	TCONS_00024079:110-1765	582.7	395	https://www.orthodb.org/v10?query=46671at6656	intraflagellar transport protein 56
46679at6656	Duplicated	TCONS_00016689:682-3951	616.4	379	https://www.orthodb.org/v10?query=46679at6656	polycomb protein Scm
46679at6656	Duplicated	TCONS_00029437:380-3741	616.4	379	https://www.orthodb.org/v10?query=46679at6656	polycomb protein Scm
46692at6656	Duplicated	TCONS_00059325:137-2185	623.3	508	https://www.orthodb.org/v10?query=46692at6656	protein VAC14 homolog
46692at6656	Duplicated	TCONS_00060751:205-2250	624.2	510	https://www.orthodb.org/v10?query=46692at6656	protein VAC14 homolog
46750at6656	Complete	TCONS_00015947:409-2031	678.4	441	https://www.orthodb.org/v10?query=46750at6656	sphingosine-1-phosphate lyase
46960at6656	Duplicated	TCONS_00003405:90-1658	398.7	300	https://www.orthodb.org/v10?query=46960at6656	microspherule protein 1
46960at6656	Duplicated	TCONS_00008985:92-1740	398.7	300	https://www.orthodb.org/v10?query=46960at6656	microspherule protein 1
47270at6656	Complete	TCONS_00039817:76-2397	732.6	553	https://www.orthodb.org/v10?query=47270at6656	protein SDA1 homolog
47443at6656	Complete	TCONS_00058662:908-3454	673.6	482	https://www.orthodb.org/v10?query=47443at6656	protein sel-1 homolog 1
47495at6656	Duplicated	TCONS_00004073:5087-6739	352.7	291	https://www.orthodb.org/v10?query=47495at6656	Phosphoacetylglucosamine mutase
47495at6656	Duplicated	TCONS_00010108:4765-6708	352.7	291	https://www.orthodb.org/v10?query=47495at6656	Phosphoacetylglucosamine mutase
47495at6656	Duplicated	TCONS_00012996:4756-6408	352.7	291	https://www.orthodb.org/v10?query=47495at6656	Phosphoacetylglucosamine mutase
47500at6656	Complete	TCONS_00040922:2227-5475	535.8	585	https://www.orthodb.org/v10?query=47500at6656	tyrosine-protein kinase hopscotch
47967at6656	Duplicated	TCONS_00015247:982-2847	667.5	348	https://www.orthodb.org/v10?query=47967at6656	Histone-arginine methyltransferase CARMER
47967at6656	Duplicated	TCONS_00015248:980-2845	667.5	348	https://www.orthodb.org/v10?query=47967at6656	Histone-arginine methyltransferase CARMER
47967at6656	Duplicated	TCONS_00019346:934-2799	667.5	348	https://www.orthodb.org/v10?query=47967at6656	Histone-arginine methyltransferase CARMER
47967at6656	Duplicated	TCONS_00021780:917-2782	667.5	348	https://www.orthodb.org/v10?query=47967at6656	Histone-arginine methyltransferase CARMER
47967at6656	Duplicated	TCONS_00026567:233-2098	667.5	348	https://www.orthodb.org/v10?query=47967at6656	Histone-arginine methyltransferase CARMER
47967at6656	Duplicated	TCONS_00027186:930-2795	667.5	348	https://www.orthodb.org/v10?query=47967at6656	Histone-arginine methyltransferase CARMER
48195at6656	Duplicated	TCONS_00040069:390-1709	777.5	373	https://www.orthodb.org/v10?query=48195at6656	putative ATP-dependent RNA helicase me31b
48195at6656	Duplicated	TCONS_00040070:1890-3209	777.5	373	https://www.orthodb.org/v10?query=48195at6656	putative ATP-dependent RNA helicase me31b
48195at6656	Duplicated	TCONS_00042936:1124-2443	777.5	373	https://www.orthodb.org/v10?query=48195at6656	putative ATP-dependent RNA helicase me31b
48195at6656	Duplicated	TCONS_00048697:346-1665	777.5	373	https://www.orthodb.org/v10?query=48195at6656	putative ATP-dependent RNA helicase me31b
48195at6656	Duplicated	TCONS_00048698:4471-5790	777.5	373	https://www.orthodb.org/v10?query=48195at6656	putative ATP-dependent RNA helicase me31b
48466at6656	Duplicated	TCONS_00030613:189-3089	405.2	236	https://www.orthodb.org/v10?query=48466at6656	serrate RNA effector molecule homolog isoform X1
48466at6656	Duplicated	TCONS_00030614:189-3089	405.2	236	https://www.orthodb.org/v10?query=48466at6656	serrate RNA effector molecule homolog isoform X1
48466at6656	Duplicated	TCONS_00035345:189-3624	405.2	236	https://www.orthodb.org/v10?query=48466at6656	serrate RNA effector molecule homolog isoform X1
48466at6656	Duplicated	TCONS_00036808:229-3664	405.2	236	https://www.orthodb.org/v10?query=48466at6656	serrate RNA effector molecule homolog isoform X1
48519at6656	Duplicated	TCONS_00013963:127-2058	711.3	473	https://www.orthodb.org/v10?query=48519at6656	MAU2 chromatid cohesion factor homolog
48519at6656	Duplicated	TCONS_00028624:107-2145	711.3	473	https://www.orthodb.org/v10?query=48519at6656	MAU2 chromatid cohesion factor homolog
48657at6656	Complete	TCONS_00041606:424-1752	708.7	376	https://www.orthodb.org/v10?query=48657at6656	Rab GDP dissociation inhibitor
48836at6656	Complete	TCONS_00030033:118-1563	517.3	321	https://www.orthodb.org/v10?query=48836at6656	N-acetylglucosaminyl-phosphatidylinositol biosynthetic protein
49070at6656	Duplicated	TCONS_00058796:205-1722	440.1	314	https://www.orthodb.org/v10?query=49070at6656	tRNA-dihydrouridine(20) synthase 
49070at6656	Duplicated	TCONS_00064217:243-1839	440.1	314	https://www.orthodb.org/v10?query=49070at6656	tRNA-dihydrouridine(20) synthase 
49526at6656	Duplicated	TCONS_00059007:132-2144	380.3	423	https://www.orthodb.org/v10?query=49526at6656	translation initiation factor eIF-2B subunit epsilon
49526at6656	Duplicated	TCONS_00063379:119-2131	380.3	423	https://www.orthodb.org/v10?query=49526at6656	translation initiation factor eIF-2B subunit epsilon
49526at6656	Duplicated	TCONS_00063844:573-2695	380.3	423	https://www.orthodb.org/v10?query=49526at6656	translation initiation factor eIF-2B subunit epsilon
49526at6656	Duplicated	TCONS_00064469:341-2353	380.3	423	https://www.orthodb.org/v10?query=49526at6656	translation initiation factor eIF-2B subunit epsilon
49936at6656	Complete	TCONS_00016518:163-2958	1032.9	640	https://www.orthodb.org/v10?query=49936at6656	cell division cycle 5-like protein
50191at6656	Duplicated	TCONS_00002377:916-3225	622.0	515	https://www.orthodb.org/v10?query=50191at6656	FAS-associated factor 1
50191at6656	Duplicated	TCONS_00011334:833-3142	622.0	515	https://www.orthodb.org/v10?query=50191at6656	FAS-associated factor 1
50493at6656	Duplicated	TCONS_00003185:271-2640	874.9	558	https://www.orthodb.org/v10?query=50493at6656	putative RNA-binding protein 15
50493at6656	Duplicated	TCONS_00008955:1152-3521	874.9	558	https://www.orthodb.org/v10?query=50493at6656	putative RNA-binding protein 15
50493at6656	Duplicated	TCONS_00012863:4514-6883	874.9	558	https://www.orthodb.org/v10?query=50493at6656	putative RNA-binding protein 15
50740at6656	Complete	TCONS_00040821:95-1720	665.5	390	https://www.orthodb.org/v10?query=50740at6656	mitochondrial-processing peptidase subunit alpha
50792at6656	Duplicated	TCONS_00048615:158-2509	581.0	551	https://www.orthodb.org/v10?query=50792at6656	E3 UFM1-protein ligase 1 homolog
50792at6656	Duplicated	TCONS_00049024:292-2721	581.0	551	https://www.orthodb.org/v10?query=50792at6656	E3 UFM1-protein ligase 1 homolog
50947at6656	Complete	TCONS_00050009:82-1842	815.5	432	https://www.orthodb.org/v10?query=50947at6656	pre-mRNA-processing factor 17
51037at6656	Complete	TCONS_00040164:102-1310	245.3	249	https://www.orthodb.org/v10?query=51037at6656	general transcription factor 3C polypeptide 5
51280at6656	Duplicated	TCONS_00006970:184-1533	269.1	218	https://www.orthodb.org/v10?query=51280at6656	epsilon-sarcoglycan isoform X1
51280at6656	Duplicated	TCONS_00010961:179-1465	271.9	224	https://www.orthodb.org/v10?query=51280at6656	epsilon-sarcoglycan isoform X1
51364at6656	Duplicated	TCONS_00058419:264-3664	650.8	516	https://www.orthodb.org/v10?query=51364at6656	kinesin-associated protein 3
51364at6656	Duplicated	TCONS_00058420:98-2932	650.8	516	https://www.orthodb.org/v10?query=51364at6656	kinesin-associated protein 3
51757at6656	Complete	TCONS_00039957:139-2283	303.0	358	https://www.orthodb.org/v10?query=51757at6656	U3 small nucleolar ribonucleoprotein protein MPP10
52210at6656	Duplicated	TCONS_00031891:59-1453	511.7	324	https://www.orthodb.org/v10?query=52210at6656	probable phenylalanine--tRNA ligase, mitochondrial
52210at6656	Duplicated	TCONS_00038193:77-1471	511.7	324	https://www.orthodb.org/v10?query=52210at6656	probable phenylalanine--tRNA ligase, mitochondrial
52210at6656	Duplicated	TCONS_00038842:85-1479	511.7	324	https://www.orthodb.org/v10?query=52210at6656	probable phenylalanine--tRNA ligase, mitochondrial
52224at6656	Duplicated	TCONS_00040469:204-1889	444.2	326	https://www.orthodb.org/v10?query=52224at6656	vacuolar fusion protein MON1 homolog A
52224at6656	Duplicated	TCONS_00040470:114-1799	444.2	326	https://www.orthodb.org/v10?query=52224at6656	vacuolar fusion protein MON1 homolog A
52224at6656	Duplicated	TCONS_00043267:234-1992	444.2	326	https://www.orthodb.org/v10?query=52224at6656	vacuolar fusion protein MON1 homolog A
52320at6656	Duplicated	TCONS_00049580:1-1967	488.3	300	https://www.orthodb.org/v10?query=52320at6656	PRKCA-binding protein isoform X1
52320at6656	Duplicated	TCONS_00050247:0-1436	490.1	300	https://www.orthodb.org/v10?query=52320at6656	PRKCA-binding protein isoform X1
52422at6656	Complete	TCONS_00016003:73-1608	308.8	201	https://www.orthodb.org/v10?query=52422at6656	nucleolar complex protein 4 homolog B
52643at6656	Duplicated	TCONS_00000929:5-1438	361.8	327	https://www.orthodb.org/v10?query=52643at6656	CRAL-TRIO lipid binding domain
52643at6656	Duplicated	TCONS_00000932:115-1149	311.0	248	https://www.orthodb.org/v10?query=52643at6656	CRAL-TRIO lipid binding domain
52828at6656	Complete	TCONS_00014984:127-1275	352.5	262	https://www.orthodb.org/v10?query=52828at6656	mRNA cap guanine-N7 methyltransferase
53201at6656	Duplicated	TCONS_00039985:801-2024	526.2	333	https://www.orthodb.org/v10?query=53201at6656	WD40-repeat-containing domain
53201at6656	Duplicated	TCONS_00041997:791-2105	526.2	333	https://www.orthodb.org/v10?query=53201at6656	WD40-repeat-containing domain
53243at6656	Duplicated	TCONS_00017400:248-1759	928.0	455	https://www.orthodb.org/v10?query=53243at6656	Signal recognition particle 54 kDa protein
53243at6656	Duplicated	TCONS_00018358:336-1847	928.0	455	https://www.orthodb.org/v10?query=53243at6656	Signal recognition particle 54 kDa protein
53243at6656	Duplicated	TCONS_00023610:317-1910	928.0	455	https://www.orthodb.org/v10?query=53243at6656	Signal recognition particle 54 kDa protein
53243at6656	Duplicated	TCONS_00027496:248-1841	928.0	455	https://www.orthodb.org/v10?query=53243at6656	Signal recognition particle 54 kDa protein
53243at6656	Duplicated	TCONS_00028024:240-1906	928.0	455	https://www.orthodb.org/v10?query=53243at6656	Signal recognition particle 54 kDa protein
53298at6656	Duplicated	TCONS_00018068:291-3194	920.6	653	https://www.orthodb.org/v10?query=53298at6656	Hypoxia up-regulated protein 1
53298at6656	Duplicated	TCONS_00019862:345-3248	920.6	653	https://www.orthodb.org/v10?query=53298at6656	Hypoxia up-regulated protein 1
53298at6656	Duplicated	TCONS_00023387:45-3023	920.6	653	https://www.orthodb.org/v10?query=53298at6656	Hypoxia up-regulated protein 1
53298at6656	Duplicated	TCONS_00025681:45-2927	920.9	652	https://www.orthodb.org/v10?query=53298at6656	Hypoxia up-regulated protein 1
53298at6656	Duplicated	TCONS_00026714:476-3379	920.6	653	https://www.orthodb.org/v10?query=53298at6656	Hypoxia up-regulated protein 1
53318at6656	Complete	TCONS_00011639:111-1487	432.1	332	https://www.orthodb.org/v10?query=53318at6656	Origin recognition complex subunit 4
53993at6656	Duplicated	TCONS_00012923:869-2128	171.5	289	https://www.orthodb.org/v10?query=53993at6656	Voltage-gated potassium channel
53993at6656	Duplicated	TCONS_00061184:1283-2278	156.1	261	https://www.orthodb.org/v10?query=53993at6656	Voltage-gated potassium channel
54236at6656	Complete	TCONS_00002519:83-2464	573.2	566	https://www.orthodb.org/v10?query=54236at6656	WD40-repeat-containing domain
54527at6656	Duplicated	TCONS_00009206:457-1869	669.5	349	https://www.orthodb.org/v10?query=54527at6656	actin-related protein 3
54527at6656	Duplicated	TCONS_00013082:457-5230	666.3	349	https://www.orthodb.org/v10?query=54527at6656	actin-related protein 3
54527at6656	Duplicated	TCONS_00013083:453-5226	666.3	349	https://www.orthodb.org/v10?query=54527at6656	actin-related protein 3
54679at6656	Complete	TCONS_00000386:117-2084	473.9	379	https://www.orthodb.org/v10?query=54679at6656	nitrogen permease regulator 3-like protein
55036at6656	Complete	TCONS_00026375:279-2984	709.2	536	https://www.orthodb.org/v10?query=55036at6656	Exocyst complex component 2
55094at6656	Complete	TCONS_00014531:30-1931	526.8	419	https://www.orthodb.org/v10?query=55094at6656	Eukaryotic translation initiation factor 2A
55108at6656	Complete	TCONS_00039819:132-2135	604.9	414	https://www.orthodb.org/v10?query=55108at6656	SUMO-activating enzyme subunit 2
55260at6656	Complete	TCONS_00014153:188-1561	417.8	264	https://www.orthodb.org/v10?query=55260at6656	protein farnesyltransferase subunit beta
55417at6656	Complete	TCONS_00014939:233-2272	503.7	502	https://www.orthodb.org/v10?query=55417at6656	Tetratricopeptide repeat
55450at6656	Complete	TCONS_00008190:77-1450	592.9	355	https://www.orthodb.org/v10?query=55450at6656	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit
55599at6656	Duplicated	TCONS_00027200:120-2051	616.2	472	https://www.orthodb.org/v10?query=55599at6656	WD40-repeat-containing domain
55599at6656	Duplicated	TCONS_00028282:124-2088	616.1	472	https://www.orthodb.org/v10?query=55599at6656	WD40-repeat-containing domain
55847at6656	Complete	TCONS_00015935:246-2870	443.4	572	https://www.orthodb.org/v10?query=55847at6656	nuclear pore complex protein Nup107
55932at6656	Complete	TCONS_00014372:96-1970	283.3	279	https://www.orthodb.org/v10?query=55932at6656	Signal recognition particle subunit SRP68
55953at6656	Duplicated	TCONS_00039613:2322-4520	402.8	434	https://www.orthodb.org/v10?query=55953at6656	myb protein
55953at6656	Duplicated	TCONS_00048645:287-2485	402.8	434	https://www.orthodb.org/v10?query=55953at6656	myb protein
56010at6656	Complete	TCONS_00046936:154-1662	716.3	403	https://www.orthodb.org/v10?query=56010at6656	serine--tRNA ligase, cytoplasmic
56322at6656	Complete	TCONS_00001910:433-1989	495.0	380	https://www.orthodb.org/v10?query=56322at6656	protein ABHD16A
56449at6656	Duplicated	TCONS_00058650:407-4696	1037.9	901	https://www.orthodb.org/v10?query=56449at6656	transmembrane protein 94 isoform X1
56449at6656	Duplicated	TCONS_00058651:521-4810	1037.9	901	https://www.orthodb.org/v10?query=56449at6656	transmembrane protein 94 isoform X1
56449at6656	Duplicated	TCONS_00060222:368-4615	1061.6	901	https://www.orthodb.org/v10?query=56449at6656	transmembrane protein 94 isoform X1
56449at6656	Duplicated	TCONS_00061275:360-4764	1040.0	901	https://www.orthodb.org/v10?query=56449at6656	transmembrane protein 94 isoform X1
56449at6656	Duplicated	TCONS_00062853:509-4756	1061.6	901	https://www.orthodb.org/v10?query=56449at6656	transmembrane protein 94 isoform X1
56523at6656	Duplicated	TCONS_00018348:400-2184	799.0	482	https://www.orthodb.org/v10?query=56523at6656	leucine-rich repeat protein soc-2 homolog
56523at6656	Duplicated	TCONS_00020833:360-2144	799.0	482	https://www.orthodb.org/v10?query=56523at6656	leucine-rich repeat protein soc-2 homolog
56523at6656	Duplicated	TCONS_00020834:613-2397	799.0	482	https://www.orthodb.org/v10?query=56523at6656	leucine-rich repeat protein soc-2 homolog
56523at6656	Duplicated	TCONS_00025998:637-2421	799.0	482	https://www.orthodb.org/v10?query=56523at6656	leucine-rich repeat protein soc-2 homolog
56523at6656	Duplicated	TCONS_00026946:513-2297	799.0	482	https://www.orthodb.org/v10?query=56523at6656	leucine-rich repeat protein soc-2 homolog
56687at6656	Complete	TCONS_00018518:778-2304	223.2	194	https://www.orthodb.org/v10?query=56687at6656	Hedgehog protein
56836at6656	Complete	TCONS_00048775:2153-3388	609.0	328	https://www.orthodb.org/v10?query=56836at6656	COP9 signalosome complex subunit 4
57262at6656	Complete	TCONS_00039958:210-1697	329.2	231	https://www.orthodb.org/v10?query=57262at6656	Protoheme IX farnesyltransferase, mitochondrial
57597at6656	Duplicated	TCONS_00030267:557-2197	301.4	380	https://www.orthodb.org/v10?query=57597at6656	coiled-coil domain-containing protein 22 homolog
57597at6656	Duplicated	TCONS_00030268:645-2285	301.4	380	https://www.orthodb.org/v10?query=57597at6656	coiled-coil domain-containing protein 22 homolog
57597at6656	Duplicated	TCONS_00031868:873-2513	301.4	380	https://www.orthodb.org/v10?query=57597at6656	coiled-coil domain-containing protein 22 homolog
57605at6656	Complete	TCONS_00016030:246-1967	470.0	385	https://www.orthodb.org/v10?query=57605at6656	DET1 homolog
57624at6656	Duplicated	TCONS_00014509:812-2971	621.8	435	https://www.orthodb.org/v10?query=57624at6656	LMBR1 domain-containing protein 2 homolog
57624at6656	Duplicated	TCONS_00014510:780-2939	621.8	435	https://www.orthodb.org/v10?query=57624at6656	LMBR1 domain-containing protein 2 homolog
57624at6656	Duplicated	TCONS_00017736:50-2059	567.3	377	https://www.orthodb.org/v10?query=57624at6656	LMBR1 domain-containing protein 2 homolog
57624at6656	Duplicated	TCONS_00018899:696-2855	621.8	435	https://www.orthodb.org/v10?query=57624at6656	LMBR1 domain-containing protein 2 homolog
57624at6656	Duplicated	TCONS_00026444:669-2828	621.8	435	https://www.orthodb.org/v10?query=57624at6656	LMBR1 domain-containing protein 2 homolog
57932at6656	Complete	TCONS_00015697:96-1928	503.5	451	https://www.orthodb.org/v10?query=57932at6656	RNA helicase
58012at6656	Duplicated	TCONS_00017402:48-1610	403.0	375	https://www.orthodb.org/v10?query=58012at6656	DNA polymerase epsilon subunit
58012at6656	Duplicated	TCONS_00028556:31-1685	403.0	375	https://www.orthodb.org/v10?query=58012at6656	DNA polymerase epsilon subunit
58027at6656	Duplicated	TCONS_00003843:299-3183	646.4	458	https://www.orthodb.org/v10?query=58027at6656	BTB/POZ domain-containing protein 9
58027at6656	Duplicated	TCONS_00013349:300-2111	653.1	458	https://www.orthodb.org/v10?query=58027at6656	BTB/POZ domain-containing protein 9
58110at6656	Duplicated	TCONS_00016153:113-1552	634.3	394	https://www.orthodb.org/v10?query=58110at6656	WD40 repeat
58110at6656	Duplicated	TCONS_00023845:77-1510	634.3	394	https://www.orthodb.org/v10?query=58110at6656	WD40 repeat
58119at6656	Duplicated	TCONS_00005805:695-2206	740.8	422	https://www.orthodb.org/v10?query=58119at6656	pre-mRNA-processing factor 19
58119at6656	Duplicated	TCONS_00011884:477-1988	740.8	422	https://www.orthodb.org/v10?query=58119at6656	pre-mRNA-processing factor 19
58276at6656	Duplicated	TCONS_00040986:196-1485	579.7	336	https://www.orthodb.org/v10?query=58276at6656	glutaryl-CoA dehydrogenase, mitochondrial
58276at6656	Duplicated	TCONS_00045246:390-1817	579.7	336	https://www.orthodb.org/v10?query=58276at6656	glutaryl-CoA dehydrogenase, mitochondrial
58276at6656	Duplicated	TCONS_00046387:196-1646	579.8	336	https://www.orthodb.org/v10?query=58276at6656	glutaryl-CoA dehydrogenase, mitochondrial
59084at6656	Duplicated	TCONS_00042004:133-1620	629.3	360	https://www.orthodb.org/v10?query=59084at6656	probable 26S proteasome non-ATPase regulatory subunit 3
59084at6656	Duplicated	TCONS_00048248:163-1650	629.3	360	https://www.orthodb.org/v10?query=59084at6656	probable 26S proteasome non-ATPase regulatory subunit 3
59193at6656	Complete	TCONS_00003155:69-2042	291.7	317	https://www.orthodb.org/v10?query=59193at6656	zinc finger CCHC domain-containing protein 8 homolog
59197at6656	Duplicated	TCONS_00043874:188-1807	271.8	195	https://www.orthodb.org/v10?query=59197at6656	EF-hand domain
59197at6656	Duplicated	TCONS_00043875:188-1786	271.3	195	https://www.orthodb.org/v10?query=59197at6656	EF-hand domain
59197at6656	Duplicated	TCONS_00045373:240-1850	271.4	195	https://www.orthodb.org/v10?query=59197at6656	EF-hand domain
59197at6656	Duplicated	TCONS_00048909:261-2540	271.5	195	https://www.orthodb.org/v10?query=59197at6656	EF-hand domain
59197at6656	Duplicated	TCONS_00049661:234-3818	271.7	195	https://www.orthodb.org/v10?query=59197at6656	EF-hand domain
59200at6656	Complete	TCONS_00040602:308-1282	523.6	295	https://www.orthodb.org/v10?query=59200at6656	stress-induced-phosphoprotein 1
59226at6656	Complete	TCONS_00036046:0-2021	684.1	528	https://www.orthodb.org/v10?query=59226at6656	DNA mismatch repair protein Mlh1
59393at6656	Duplicated	TCONS_00031725:321-1727	374.6	248	https://www.orthodb.org/v10?query=59393at6656	serine palmitoyltransferase 1
59393at6656	Duplicated	TCONS_00032249:316-1722	374.6	248	https://www.orthodb.org/v10?query=59393at6656	serine palmitoyltransferase 1
59430at6656	Complete	TCONS_00026648:255-4463	328.0	346	https://www.orthodb.org/v10?query=59430at6656	protein lin-9 homolog
59681at6656	Complete	TCONS_00058859:277-1461	681.3	335	https://www.orthodb.org/v10?query=59681at6656	Actin-related protein 2
59824at6656	Complete	TCONS_00003434:116-1498	804.1	384	https://www.orthodb.org/v10?query=59824at6656	pleiotropic regulator 1
59833at6656	Complete	TCONS_00039003:200-4477	719.9	406	https://www.orthodb.org/v10?query=59833at6656	U4/U6 small nuclear ribonucleoprotein Prp31
60067at6656	Complete	TCONS_00014556:413-1846	521.9	334	https://www.orthodb.org/v10?query=60067at6656	adenosine 3'-phospho 5'-phosphosulfate transporter 1
60299at6656	Complete	TCONS_00030957:186-1487	726.1	357	https://www.orthodb.org/v10?query=60299at6656	26S proteasome regulatory subunit 7
60333at6656	Complete	TCONS_00039691:116-1645	720.8	400	https://www.orthodb.org/v10?query=60333at6656	U4/U6.U5 tri-snRNP-associated protein 2
60356at6656	Complete	TCONS_00014365:584-3193	542.4	347	https://www.orthodb.org/v10?query=60356at6656	WD40-repeat-containing domain
60468at6656	Duplicated	TCONS_00002509:502-2340	510.2	487	https://www.orthodb.org/v10?query=60468at6656	peroxisomal targeting signal 1 receptor
60468at6656	Duplicated	TCONS_00011869:235-2073	510.2	487	https://www.orthodb.org/v10?query=60468at6656	peroxisomal targeting signal 1 receptor
60682at6656	Complete	TCONS_00014334:574-1843	351.5	273	https://www.orthodb.org/v10?query=60682at6656	Dual specificity phosphatase
60729at6656	Complete	TCONS_00013959:0-1709	641.6	405	https://www.orthodb.org/v10?query=60729at6656	beta-catenin-like protein 1
60750at6656	Duplicated	TCONS_00058693:263-3232	263.8	307	https://www.orthodb.org/v10?query=60750at6656	Ubiquitinyl hydrolase 1
60750at6656	Duplicated	TCONS_00059713:347-3316	263.8	307	https://www.orthodb.org/v10?query=60750at6656	Ubiquitinyl hydrolase 1
60750at6656	Duplicated	TCONS_00061291:720-3689	263.8	307	https://www.orthodb.org/v10?query=60750at6656	Ubiquitinyl hydrolase 1
60750at6656	Duplicated	TCONS_00062389:322-3291	263.8	307	https://www.orthodb.org/v10?query=60750at6656	Ubiquitinyl hydrolase 1
60762at6656	Complete	TCONS_00029693:146-1408	418.1	298	https://www.orthodb.org/v10?query=60762at6656	General transcription factor IIH subunit
61081at6656	Complete	TCONS_00014627:129-1457	264.7	274	https://www.orthodb.org/v10?query=61081at6656	methyltransferase-like protein 17, mitochondrial
61096at6656	Complete	TCONS_00004144:108-1454	405.3	330	https://www.orthodb.org/v10?query=61096at6656	DNA methyltransferase 1-associated protein 1
61153at6656	Complete	TCONS_00040599:72-1448	570.5	357	https://www.orthodb.org/v10?query=61153at6656	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1
61180at6656	Complete	TCONS_00043808:110-3157	471.4	428	https://www.orthodb.org/v10?query=61180at6656	chromosome transmission fidelity protein 18 homolog
61261at6656	Complete	TCONS_00015974:159-1949	778.9	460	https://www.orthodb.org/v10?query=61261at6656	ATPase family AAA domain-containing protein 3
