# BUSCO version is: 5.4.2 
# The lineage dataset is: arthropoda_odb10 (Creation date: 2020-09-10, number of genomes: 90, number of BUSCOs: 1013)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
58027at6656	Complete	de_novo.Agm54242U_210819_213017_103024709_ccs.1:0-1811	652.7	458	https://www.orthodb.org/v10?query=58027at6656	BTB/POZ domain-containing protein 9
58110at6656	Missing
58119at6656	Complete	de_novo.Agseq_193310.1:0-1511	740.8	422	https://www.orthodb.org/v10?query=58119at6656	pre-mRNA-processing factor 19
58276at6656	Duplicated	de_novo.Agm54242U_210819_213017_7799069_ccs.1:34-1221	580.2	336	https://www.orthodb.org/v10?query=58276at6656	glutaryl-CoA dehydrogenase, mitochondrial
58276at6656	Duplicated	de_novo.Agm54242U_210909_035710_77793515_ccs.1:0-1205	546.1	336	https://www.orthodb.org/v10?query=58276at6656	glutaryl-CoA dehydrogenase, mitochondrial
59084at6656	Complete	de_novo.AGAP009082-RA.1:0-1487	629.3	360	https://www.orthodb.org/v10?query=59084at6656	probable 26S proteasome non-ATPase regulatory subunit 3
59193at6656	Missing
59197at6656	Complete	de_novo.Agseq_154313.1:0-611	270.3	170	https://www.orthodb.org/v10?query=59197at6656	EF-hand domain
59200at6656	Complete	de_novo.Agseq_79972.1:6-980	523.6	295	https://www.orthodb.org/v10?query=59200at6656	stress-induced-phosphoprotein 1
59226at6656	Fragmented	de_novo.Agm54242U_210909_035710_84149115_ccs.1:3-767	403.7	236	https://www.orthodb.org/v10?query=59226at6656	DNA mismatch repair protein Mlh1
59393at6656	Duplicated	de_novo.AGAP007941-RA.1:444-1340	169.3	218	https://www.orthodb.org/v10?query=59393at6656	serine palmitoyltransferase 1
59393at6656	Duplicated	de_novo.Agm54242Ue_220404_200923_26282280_ccs.1:303-1199	169.3	218	https://www.orthodb.org/v10?query=59393at6656	serine palmitoyltransferase 1
59393at6656	Duplicated	de_novo.Agm54242U_210819_213017_153813546_ccs.1:54-1040	145.5	187	https://www.orthodb.org/v10?query=59393at6656	serine palmitoyltransferase 1
59430at6656	Complete	de_novo.AGAP004624-RA.1:0-1733	332.7	352	https://www.orthodb.org/v10?query=59430at6656	protein lin-9 homolog
59681at6656	Duplicated	de_novo.Agm54242U_210819_213017_100336157_ccs.1:0-1184	681.3	335	https://www.orthodb.org/v10?query=59681at6656	Actin-related protein 2
59681at6656	Duplicated	de_novo.Agm54242U_210909_035710_70648551_ccs.1:0-1211	666.9	335	https://www.orthodb.org/v10?query=59681at6656	Actin-related protein 2
59824at6656	Duplicated	de_novo.Agm54242U_210819_213017_61606364_ccs.1:46-1314	749.6	351	https://www.orthodb.org/v10?query=59824at6656	pleiotropic regulator 1
59824at6656	Duplicated	de_novo.Agseq_149334.1:46-1383	748.6	351	https://www.orthodb.org/v10?query=59824at6656	pleiotropic regulator 1
59833at6656	Duplicated	de_novo.AGAP012142-RA.1:0-1544	722.9	406	https://www.orthodb.org/v10?query=59833at6656	U4/U6 small nuclear ribonucleoprotein Prp31
59833at6656	Duplicated	de_novo.Agm54242U_210909_035710_104663011_ccs.1:0-1322	622.0	348	https://www.orthodb.org/v10?query=59833at6656	U4/U6 small nuclear ribonucleoprotein Prp31
60067at6656	Complete	de_novo.Agseq_119526.1:33-1433	522.0	334	https://www.orthodb.org/v10?query=60067at6656	adenosine 3'-phospho 5'-phosphosulfate transporter 1
60299at6656	Complete	de_novo.Agseq_54648.1:78-1268	714.2	337	https://www.orthodb.org/v10?query=60299at6656	26S proteasome regulatory subunit 7
60333at6656	Duplicated	de_novo.Agm54242U_210819_213017_100403499_ccs.1:72-1571	720.5	400	https://www.orthodb.org/v10?query=60333at6656	U4/U6.U5 tri-snRNP-associated protein 2
60333at6656	Duplicated	de_novo.Agm54242Ue_220404_200923_20842695_ccs.1:0-1277	612.6	337	https://www.orthodb.org/v10?query=60333at6656	U4/U6.U5 tri-snRNP-associated protein 2
60356at6656	Complete	de_novo.Agseq_126320.1:0-2609	542.4	347	https://www.orthodb.org/v10?query=60356at6656	WD40-repeat-containing domain
60468at6656	Complete	de_novo.AGAP006820-RA.1:0-1838	510.2	487	https://www.orthodb.org/v10?query=60468at6656	peroxisomal targeting signal 1 receptor
60682at6656	Missing
60729at6656	Complete	de_novo.Agseq_149516.1:57-1745	641.7	405	https://www.orthodb.org/v10?query=60729at6656	beta-catenin-like protein 1
60750at6656	Duplicated	de_novo.Agm54242U_210909_035710_73335524_ccs.1:328-2940	263.9	307	https://www.orthodb.org/v10?query=60750at6656	Ubiquitinyl hydrolase 1
60750at6656	Duplicated	de_novo.Agm54242U_210819_213017_83298434_ccs.1:0-2969	263.8	307	https://www.orthodb.org/v10?query=60750at6656	Ubiquitinyl hydrolase 1
60762at6656	Complete	de_novo.AGAP010559.R122.1:0-1262	418.1	298	https://www.orthodb.org/v10?query=60762at6656	General transcription factor IIH subunit
61081at6656	Duplicated	de_novo.Agm54242Ue_220404_200923_27656289_ccs.1:0-1328	264.7	274	https://www.orthodb.org/v10?query=61081at6656	methyltransferase-like protein 17, mitochondrial
61081at6656	Duplicated	de_novo.Agm54242Ue_220404_200923_115082598_ccs.1:0-1352	250.1	274	https://www.orthodb.org/v10?query=61081at6656	methyltransferase-like protein 17, mitochondrial
61096at6656	Duplicated	de_novo.AGAP007387-RA.1:0-1346	405.3	330	https://www.orthodb.org/v10?query=61096at6656	DNA methyltransferase 1-associated protein 1
61096at6656	Duplicated	de_novo.Agseq_93542.1:63-1313	403.6	312	https://www.orthodb.org/v10?query=61096at6656	DNA methyltransferase 1-associated protein 1
61153at6656	Duplicated	de_novo.Agm54242Ue_220404_200923_46859568_ccs.1:0-1223	553.1	326	https://www.orthodb.org/v10?query=61153at6656	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1
61153at6656	Duplicated	de_novo.Agm54242U_210909_035710_128322178_ccs.1:0-1113	546.5	322	https://www.orthodb.org/v10?query=61153at6656	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1
61153at6656	Duplicated	de_novo.Agm54242U_210909_035710_53151930_ccs.1:0-1310	509.6	335	https://www.orthodb.org/v10?query=61153at6656	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1
61180at6656	Missing
61261at6656	Complete	de_novo.AGAP001792-RA.1:0-1790	778.9	460	https://www.orthodb.org/v10?query=61261at6656	ATPase family AAA domain-containing protein 3
61577at6656	Missing
61612at6656	Duplicated	de_novo.AGAP011328-RA.1:0-2528	750.4	578	https://www.orthodb.org/v10?query=61612at6656	splicing factor 3A subunit 1
61612at6656	Duplicated	de_novo.Agseq_140313.1:18-1595	679.5	432	https://www.orthodb.org/v10?query=61612at6656	splicing factor 3A subunit 1
62010at6656	Duplicated	de_novo.Agm54242U_210819_213017_173736256_ccs.1:0-1238	129.7	149	https://www.orthodb.org/v10?query=62010at6656	phosphorylated adapter RNA export protein
62010at6656	Duplicated	de_novo.Agm54242Ue_220404_200923_113837827_ccs.1:0-1445	129.4	149	https://www.orthodb.org/v10?query=62010at6656	phosphorylated adapter RNA export protein
62010at6656	Duplicated	de_novo.Agseq_126889.1:0-1595	129.1	149	https://www.orthodb.org/v10?query=62010at6656	phosphorylated adapter RNA export protein
62275at6656	Fragmented	de_novo.seqSigP-78624.1:51-320	125.6	86	https://www.orthodb.org/v10?query=62275at6656	Mannosyltransferase
62580at6656	Duplicated	de_novo.Agm54242U_210819_213017_69468663_ccs.1:30-1550	374.8	239	https://www.orthodb.org/v10?query=62580at6656	steroid hormone receptor ERR1 isoform X1
62580at6656	Duplicated	de_novo.Agm54242U_210909_035710_45811349_ccs.1:141-1661	374.8	239	https://www.orthodb.org/v10?query=62580at6656	steroid hormone receptor ERR1 isoform X1
62678at6656	Complete	de_novo.AGAP007989-RA.1:39-5198	617.4	506	https://www.orthodb.org/v10?query=62678at6656	protein xmas-2
62914at6656	Complete	de_novo.Agseq_27539.1:0-1883	406.3	316	https://www.orthodb.org/v10?query=62914at6656	protein SMG8
62979at6656	Complete	de_novo.AGAP012109-RA.1:0-1763	798.7	449	https://www.orthodb.org/v10?query=62979at6656	negative elongation factor B
63193at6656	Complete	de_novo.Agm54242U_210909_035710_41159124_ccs.1:0-1334	513.9	326	https://www.orthodb.org/v10?query=63193at6656	protein disulfide-isomerase A6
63228at6656	Complete	de_novo.Agm54242U_210909_035710_127665436_ccs.1:0-1679	597.1	439	https://www.orthodb.org/v10?query=63228at6656	dnaJ homolog subfamily C member 11
63461at6656	Missing
63923at6656	Complete	de_novo.Agm54242U_210909_035710_65798577_ccs.1:0-1745	488.9	368	https://www.orthodb.org/v10?query=63923at6656	transmembrane protein 145
63924at6656	Complete	de_novo.AGAP005544-RA.1:0-1568	597.3	450	https://www.orthodb.org/v10?query=63924at6656	NEDD8-activating enzyme E1 regulatory subunit
64046at6656	Complete	de_novo.AGAP006702-RA.1:0-3770	268.8	437	https://www.orthodb.org/v10?query=64046at6656	protein Smaug homolog 1
64896at6656	Complete	de_novo.Agseq_99868.1:33-1589	507.1	382	https://www.orthodb.org/v10?query=64896at6656	transmembrane protein 161B
65490at6656	Complete	de_novo.AGAP007977-RA.1:0-1316	386.5	325	https://www.orthodb.org/v10?query=65490at6656	FAS-associated factor 2
65508at6656	Duplicated	de_novo.Agm54242U_210909_035710_64686931_ccs.1:60-1409	659.0	366	https://www.orthodb.org/v10?query=65508at6656	trifunctional enzyme subunit beta, mitochondrial
65508at6656	Duplicated	de_novo.Agm54242U_210819_213017_47385100_ccs.1:42-1457	658.8	366	https://www.orthodb.org/v10?query=65508at6656	trifunctional enzyme subunit beta, mitochondrial
65508at6656	Duplicated	de_novo.Agm54242U_210819_213017_48302841_ccs.1:2-1628	658.5	366	https://www.orthodb.org/v10?query=65508at6656	trifunctional enzyme subunit beta, mitochondrial
65508at6656	Duplicated	de_novo.Agm54242U_210819_213017_18875449_ccs.1:42-1424	615.9	366	https://www.orthodb.org/v10?query=65508at6656	trifunctional enzyme subunit beta, mitochondrial
65508at6656	Duplicated	de_novo.Agm54242U_210909_035710_119145077_ccs.1:42-1346	603.7	337	https://www.orthodb.org/v10?query=65508at6656	trifunctional enzyme subunit beta, mitochondrial
65532at6656	Complete	de_novo.AGAP004254-RA.1:0-2222	718.0	438	https://www.orthodb.org/v10?query=65532at6656	Transcription initiation factor TFIID subunit 6
65949at6656	Complete	de_novo.Agm54242Ue_220404_200923_119670119_ccs.1:0-1136	556.4	348	https://www.orthodb.org/v10?query=65949at6656	DDB1- and CUL4-associated factor 13
66028at6656	Complete	de_novo.Agm54242U_210819_213017_56822196_ccs.1:102-1355	553.0	272	https://www.orthodb.org/v10?query=66028at6656	WD40-repeat-containing domain
66229at6656	Complete	de_novo.Agm54242U_210819_213017_65930019_ccs.1:0-1559	504.3	347	https://www.orthodb.org/v10?query=66229at6656	U3 small nucleolar RNA-associated protein 15 homolog
66299at6656	Complete	de_novo.Agm54242Ue_220404_200923_93915748_ccs.1:0-1393	607.5	314	https://www.orthodb.org/v10?query=66299at6656	26S protease regulatory subunit 10B
66366at6656	Duplicated	de_novo.Agm54242U_210909_035710_111610546_ccs.1:0-1829	468.7	354	https://www.orthodb.org/v10?query=66366at6656	3-phosphoinositide-dependent protein kinase 1
66366at6656	Duplicated	de_novo.Agm54242U_210819_213017_135662277_ccs.1:0-2000	448.8	357	https://www.orthodb.org/v10?query=66366at6656	3-phosphoinositide-dependent protein kinase 1
66597at6656	Duplicated	de_novo.AGAP002752-RA.1:0-1484	580.9	410	https://www.orthodb.org/v10?query=66597at6656	dnaJ homolog subfamily C member 3
66597at6656	Duplicated	de_novo.Agm54242U_210909_035710_44565415_ccs.1:132-1427	519.5	400	https://www.orthodb.org/v10?query=66597at6656	dnaJ homolog subfamily C member 3
66770at6656	Duplicated	de_novo.AGAP011110-RA.1:0-1901	547.9	384	https://www.orthodb.org/v10?query=66770at6656	General transcription factor IIH subunit 1
66770at6656	Duplicated	de_novo.Agm54242Ue_220404_200923_81595151_ccs.1:0-1133	468.6	276	https://www.orthodb.org/v10?query=66770at6656	General transcription factor IIH subunit 1
67113at6656	Missing
67166at6656	Duplicated	de_novo.Agm54242U_210819_213017_78906790_ccs.1:0-2297	972.5	571	https://www.orthodb.org/v10?query=67166at6656	translocation protein SEC63 homolog
67166at6656	Duplicated	de_novo.Agm54242U_210819_213017_93848498_ccs.1:0-2210	890.7	518	https://www.orthodb.org/v10?query=67166at6656	translocation protein SEC63 homolog
67166at6656	Duplicated	de_novo.Agm54242U_210909_035710_152175617_ccs.1:0-2051	856.8	500	https://www.orthodb.org/v10?query=67166at6656	translocation protein SEC63 homolog
67191at6656	Complete	de_novo.Agseq_181919.1:123-1112	457.2	278	https://www.orthodb.org/v10?query=67191at6656	cytochrome c oxidase assembly protein COX15 homolog
67491at6656	Duplicated	de_novo.Agm54242U_210909_035710_171443546_ccs.1:0-1004	399.6	214	https://www.orthodb.org/v10?query=67491at6656	serine/threonine-protein kinase STK11
67491at6656	Duplicated	de_novo.Agseq_194469.1:108-1268	365.0	211	https://www.orthodb.org/v10?query=67491at6656	serine/threonine-protein kinase STK11
67583at6656	Complete	de_novo.Agm54242U_210819_213017_104138374_ccs.1:0-971	309.7	253	https://www.orthodb.org/v10?query=67583at6656	geranylgeranyl transferase type-1 subunit beta
67710at6656	Duplicated	de_novo.Agm54242U_210819_213017_144310362_ccs.1:320-3334	661.0	701	https://www.orthodb.org/v10?query=67710at6656	DNA replication ATP-dependent helicase/nuclease DNA2
67710at6656	Duplicated	de_novo.Agm54242U_210819_213017_39781443_ccs.1:0-3368	656.4	702	https://www.orthodb.org/v10?query=67710at6656	DNA replication ATP-dependent helicase/nuclease DNA2
67710at6656	Duplicated	de_novo.Agm54242Ue_220404_200923_45810237_ccs.1:231-3042	626.3	627	https://www.orthodb.org/v10?query=67710at6656	DNA replication ATP-dependent helicase/nuclease DNA2
68468at6656	Duplicated	de_novo.Agm54242Ue_220404_200923_21300276_ccs.1:0-1241	616.5	350	https://www.orthodb.org/v10?query=68468at6656	AP-3 complex subunit mu-1
68468at6656	Duplicated	de_novo.seqSigP-129479.1:45-1163	558.3	314	https://www.orthodb.org/v10?query=68468at6656	AP-3 complex subunit mu-1
68491at6656	Missing
68731at6656	Fragmented	de_novo.Agm54242Ue_220404_200923_8454787_ccs.1:19-408	147.2	94	https://www.orthodb.org/v10?query=68731at6656	ubiquitin carboxyl-terminal hydrolase 14
68876at6656	Complete	de_novo.Agseq_115072.1:0-1514	613.7	295	https://www.orthodb.org/v10?query=68876at6656	Methionine aminopeptidase 2
68939at6656	Complete	de_novo.AGAP000684-RA.1:0-2601	756.5	581	https://www.orthodb.org/v10?query=68939at6656	Zinc finger, CCCH-type
68961at6656	Duplicated	de_novo.Agm54242U_210819_213017_51644187_ccs.1:228-1200	504.6	266	https://www.orthodb.org/v10?query=68961at6656	Ribonucleoside-diphosphate reductase subunit M2
68961at6656	Duplicated	de_novo.Agm54242U_210909_035710_16843822_ccs.1:81-1232	501.0	266	https://www.orthodb.org/v10?query=68961at6656	Ribonucleoside-diphosphate reductase subunit M2
68961at6656	Duplicated	de_novo.Agm54242U_210909_035710_143065624_ccs.1:2-922	472.1	253	https://www.orthodb.org/v10?query=68961at6656	Ribonucleoside-diphosphate reductase subunit M2
68961at6656	Duplicated	de_novo.Agm54242Ue_220404_200923_97977925_ccs.1:0-1112	441.3	239	https://www.orthodb.org/v10?query=68961at6656	Ribonucleoside-diphosphate reductase subunit M2
68981at6656	Missing
68987at6656	Duplicated	de_novo.Agseq_125707.1:0-1283	456.2	303	https://www.orthodb.org/v10?query=68987at6656	mannose-1-phosphate guanyltransferase alpha
68987at6656	Duplicated	de_novo.Agm54242U_210819_213017_129893706_ccs.1:39-1244	421.0	291	https://www.orthodb.org/v10?query=68987at6656	mannose-1-phosphate guanyltransferase alpha
69201at6656	Duplicated	de_novo.AGAP010271-RA.1:0-2090	524.5	401	https://www.orthodb.org/v10?query=69201at6656	nitric oxide-associated protein 1
69201at6656	Duplicated	de_novo.Agm54242U_210909_035710_71698174_ccs.1:21-1436	455.2	348	https://www.orthodb.org/v10?query=69201at6656	nitric oxide-associated protein 1
69238at6656	Complete	de_novo.AGAP001047-RA.1:0-1097	201.8	207	https://www.orthodb.org/v10?query=69238at6656	inositol polyphosphate 1-phosphatase
69284at6656	Duplicated	de_novo.Agm54242Ue_220404_200923_76941179_ccs.1:1-597	179.7	170	https://www.orthodb.org/v10?query=69284at6656	protein CNPPD1
69284at6656	Duplicated	de_novo.Agm54242Ue_220404_200923_175966769_ccs.1:2-505	155.4	143	https://www.orthodb.org/v10?query=69284at6656	protein CNPPD1
69394at6656	Complete	de_novo.Agm54242U_210819_213017_111741645_ccs.1:0-902	483.0	259	https://www.orthodb.org/v10?query=69394at6656	H/ACA ribonucleoprotein complex subunit 4
69403at6656	Complete	de_novo.Agseq_190082.1:0-1409	451.3	313	https://www.orthodb.org/v10?query=69403at6656	Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex
69742at6656	Duplicated	de_novo.AGAP001651-RA.1:0-1139	391.9	305	https://www.orthodb.org/v10?query=69742at6656	26S proteasome non-ATPase regulatory subunit 13
69742at6656	Duplicated	de_novo.Agseq_95977.1:0-1211	390.8	305	https://www.orthodb.org/v10?query=69742at6656	26S proteasome non-ATPase regulatory subunit 13
69897at6656	Complete	de_novo.Agseq_190080.1:123-2465	121.2	251	https://www.orthodb.org/v10?query=69897at6656	eukaryotic translation initiation factor 4 gamma 2
70078at6656	Complete	de_novo.AGAP001804-RA.1:0-1664	536.9	314	https://www.orthodb.org/v10?query=70078at6656	Glycylpeptide N-tetradecanoyltransferase
70201at6656	Duplicated	de_novo.Agm54242U_210909_035710_111673592_ccs.1:0-1322	674.8	370	https://www.orthodb.org/v10?query=70201at6656	ATPase, AAA-type, conserved site
70201at6656	Duplicated	de_novo.Agm54242Ue_220404_200923_65275550_ccs.1:0-1223	623.7	340	https://www.orthodb.org/v10?query=70201at6656	ATPase, AAA-type, conserved site
70201at6656	Duplicated	de_novo.Agm54242U_210909_035710_133695942_ccs.1:0-1271	615.6	370	https://www.orthodb.org/v10?query=70201at6656	ATPase, AAA-type, conserved site
70201at6656	Duplicated	de_novo.Agseq_153496.1:66-1286	598.8	329	https://www.orthodb.org/v10?query=70201at6656	ATPase, AAA-type, conserved site
70300at6656	Duplicated	de_novo.Agm54242Ue_220404_200923_106104857_ccs.1:0-1057	166.2	170	https://www.orthodb.org/v10?query=70300at6656	neugrin
70300at6656	Duplicated	de_novo.Agm54242U_210819_213017_35522660_ccs.1:0-1124	163.0	179	https://www.orthodb.org/v10?query=70300at6656	neugrin
70550at6656	Complete	de_novo.AGAP000544-RA.1:159-1343	423.4	259	https://www.orthodb.org/v10?query=70550at6656	solute carrier family 35 member E1 homolog
70663at6656	Complete	de_novo.Agseq_85107.1:0-1793	457.3	297	https://www.orthodb.org/v10?query=70663at6656	probable ATP-dependent RNA helicase DDX52
71018at6656	Complete	de_novo.Agm54242Ue_220404_200923_13961777_ccs.1:54-1365	561.7	382	https://www.orthodb.org/v10?query=71018at6656	U4/U6 small nuclear ribonucleoprotein Prp4
71110at6656	Duplicated	de_novo.Agm54242Ue_220404_200923_47515373_ccs.1:0-1202	505.2	321	https://www.orthodb.org/v10?query=71110at6656	fumarylacetoacetase
71110at6656	Duplicated	de_novo.Agseq_174998.1:0-1247	495.9	321	https://www.orthodb.org/v10?query=71110at6656	fumarylacetoacetase
71110at6656	Duplicated	de_novo.Agm54242U_210909_035710_104467278_ccs.1:45-1211	476.9	308	https://www.orthodb.org/v10?query=71110at6656	fumarylacetoacetase
71129at6656	Duplicated	de_novo.Agm54242U_210819_213017_133235643_ccs.1:0-1184	599.6	332	https://www.orthodb.org/v10?query=71129at6656	TRPL translocation defect protein 14 isoform X1
71129at6656	Duplicated	de_novo.Agm54242U_210909_035710_82510650_ccs.1:2-1234	599.4	332	https://www.orthodb.org/v10?query=71129at6656	TRPL translocation defect protein 14 isoform X1
71129at6656	Duplicated	de_novo.Agm54242U_210819_213017_123340077_ccs.1:0-1325	599.1	332	https://www.orthodb.org/v10?query=71129at6656	TRPL translocation defect protein 14 isoform X1
71129at6656	Duplicated	de_novo.Agm54242U_210819_213017_158468275_ccs.1:0-1397	585.5	327	https://www.orthodb.org/v10?query=71129at6656	TRPL translocation defect protein 14 isoform X1
71129at6656	Duplicated	de_novo.Agm54242Ue_220404_200923_39783033_ccs.1:0-1274	585.1	332	https://www.orthodb.org/v10?query=71129at6656	TRPL translocation defect protein 14 isoform X1
71129at6656	Duplicated	de_novo.seqSigP-132792.1:120-1319	583.1	323	https://www.orthodb.org/v10?query=71129at6656	TRPL translocation defect protein 14 isoform X1
71129at6656	Duplicated	de_novo.Agm54242U_210909_035710_2818255_ccs.1:0-1400	559.0	329	https://www.orthodb.org/v10?query=71129at6656	TRPL translocation defect protein 14 isoform X1
71199at6656	Complete	de_novo.AGAP012139-RA.1:1-1167	606.3	306	https://www.orthodb.org/v10?query=71199at6656	ubiquitin carboxyl-terminal hydrolase 46
71230at6656	Duplicated	de_novo.Agseq_131467.1:102-1358	390.9	260	https://www.orthodb.org/v10?query=71230at6656	Solute carrier family 25 member 46
71230at6656	Duplicated	de_novo.Agm54242Ue_220404_200923_134808349_ccs.1:15-1368	390.8	260	https://www.orthodb.org/v10?query=71230at6656	Solute carrier family 25 member 46
71230at6656	Duplicated	de_novo.Agm54242Ue_220404_200923_128649496_ccs.1:0-1295	390.8	260	https://www.orthodb.org/v10?query=71230at6656	Solute carrier family 25 member 46
71251at6656	Complete	de_novo.Agm54242U_210819_213017_116853103_ccs.1:0-1653	414.5	261	https://www.orthodb.org/v10?query=71251at6656	TBC1 domain family member 22B
71483at6656	Complete	de_novo.Agseq_194482.1:0-1145	309.7	242	https://www.orthodb.org/v10?query=71483at6656	Diphosphomevalonate decarboxylase
71937at6656	Duplicated	de_novo.AGAP007540-RA.1:0-1865	492.1	421	https://www.orthodb.org/v10?query=71937at6656	von Willebrand factor A domain-containing protein 9
71937at6656	Duplicated	de_novo.Agm54242U_210819_213017_100663515_ccs.1:108-1781	429.0	369	https://www.orthodb.org/v10?query=71937at6656	von Willebrand factor A domain-containing protein 9
72450at6656	Complete	de_novo.Agm54242U_210909_035710_110101667_ccs.1:21-1946	389.5	429	https://www.orthodb.org/v10?query=72450at6656	uncharacterized protein C18orf8
72578at6656	Duplicated	de_novo.Agm54242U_210819_213017_58001901_ccs.1:188-1771	592.3	411	https://www.orthodb.org/v10?query=72578at6656	tRNA-dihydrouridine(47) synthase 
72578at6656	Duplicated	de_novo.Agm54242Ue_220404_200923_14025813_ccs.1:0-1760	546.6	388	https://www.orthodb.org/v10?query=72578at6656	tRNA-dihydrouridine(47) synthase 
72583at6656	Missing
72586at6656	Complete	de_novo.Agm54242Ue_220404_200923_85330127_ccs.1:0-2087	695.8	441	https://www.orthodb.org/v10?query=72586at6656	UbiB domain
72782at6656	Duplicated	de_novo.Agm54242U_210909_035710_27853372_ccs.1:72-1385	428.8	280	https://www.orthodb.org/v10?query=72782at6656	Branched-chain-amino-acid aminotransferase
72782at6656	Duplicated	de_novo.Agm54242U_210909_035710_12648843_ccs.1:39-1358	428.8	280	https://www.orthodb.org/v10?query=72782at6656	Branched-chain-amino-acid aminotransferase
72782at6656	Duplicated	de_novo.Agm54242U_210909_035710_166005364_ccs.1:0-1076	388.1	244	https://www.orthodb.org/v10?query=72782at6656	Branched-chain-amino-acid aminotransferase
72857at6656	Complete	de_novo.Agm54242Ue_220404_200923_25364848_ccs.1:0-1979	583.3	382	https://www.orthodb.org/v10?query=72857at6656	WD40-repeat-containing domain
73084at6656	Duplicated	de_novo.AGAP006944-RA.1:0-1298	572.9	341	https://www.orthodb.org/v10?query=73084at6656	Eukaryotic translation initiation factor 3 subunit E
73084at6656	Duplicated	de_novo.Agm54242U_210819_213017_132711723_ccs.1:0-1235	548.4	339	https://www.orthodb.org/v10?query=73084at6656	Eukaryotic translation initiation factor 3 subunit E
73084at6656	Duplicated	de_novo.Agm54242U_210909_035710_12387367_ccs.1:35-1249	542.5	319	https://www.orthodb.org/v10?query=73084at6656	Eukaryotic translation initiation factor 3 subunit E
73084at6656	Duplicated	de_novo.Agseq_60789.1:12-938	524.4	275	https://www.orthodb.org/v10?query=73084at6656	Eukaryotic translation initiation factor 3 subunit E
73084at6656	Duplicated	de_novo.Agm54242Ue_220404_200923_63570771_ccs.1:173-1183	523.3	276	https://www.orthodb.org/v10?query=73084at6656	Eukaryotic translation initiation factor 3 subunit E
73301at6656	Duplicated	de_novo.AGAP006130-RA.1:0-1616	681.8	401	https://www.orthodb.org/v10?query=73301at6656	Eukaryotic translation initiation factor 3 subunit L
73301at6656	Duplicated	de_novo.Agm54242U_210909_035710_111214896_ccs.1:36-1409	613.1	351	https://www.orthodb.org/v10?query=73301at6656	Eukaryotic translation initiation factor 3 subunit L
73455at6656	Duplicated	de_novo.AGAP006542-RA.1:0-1640	706.9	415	https://www.orthodb.org/v10?query=73455at6656	cactin
73455at6656	Duplicated	de_novo.Agm54242U_210909_035710_3277009_ccs.1:2-1432	632.1	355	https://www.orthodb.org/v10?query=73455at6656	cactin
73456at6656	Missing
73547at6656	Missing
74030at6656	Complete	de_novo.Agm54242Ue_220404_200923_132974751_ccs.1:2-1327	200.5	340	https://www.orthodb.org/v10?query=74030at6656	anaphase-promoting complex subunit 5
74384at6656	Duplicated	de_novo.Agm54242U_210909_035710_171968739_ccs.1:0-1403	673.4	416	https://www.orthodb.org/v10?query=74384at6656	pyruvate dehydrogenase 
74384at6656	Duplicated	de_novo.Agm54242Ue_220404_200923_72812552_ccs.1:36-1217	615.1	378	https://www.orthodb.org/v10?query=74384at6656	pyruvate dehydrogenase 
74655at6656	Complete	de_novo.Agseq_172074.1:0-962	370.6	270	https://www.orthodb.org/v10?query=74655at6656	EGF domain-specific O-linked N-acetylglucosamine transferase
74692at6656	Complete	de_novo.Agseq_61741.1:0-1898	548.4	494	https://www.orthodb.org/v10?query=74692at6656	glycosylphosphatidylinositol anchor attachment 1 protein
74836at6656	Complete	de_novo.Agm54242U_210819_213017_96929227_ccs.1:89-1093	338.1	254	https://www.orthodb.org/v10?query=74836at6656	twinfilin
75692at6656	Complete	de_novo.AGAP001154-RA.1:0-1106	514.7	308	https://www.orthodb.org/v10?query=75692at6656	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1
75704at6656	Duplicated	de_novo.Agm54242U_210819_213017_98896426_ccs.1:0-1163	500.7	298	https://www.orthodb.org/v10?query=75704at6656	phosphorylase b kinase gamma catalytic chain, skeletal muscle/heart isoform isoform X1
75704at6656	Duplicated	de_novo.AGAP002647-RA.1:0-1247	495.6	311	https://www.orthodb.org/v10?query=75704at6656	phosphorylase b kinase gamma catalytic chain, skeletal muscle/heart isoform isoform X1
75764at6656	Missing
75982at6656	Complete	de_novo.Agm54242Ue_220404_200923_11733273_ccs.1:0-962	377.8	263	https://www.orthodb.org/v10?query=75982at6656	protein Peter pan
76308at6656	Duplicated	de_novo.Agm54242U_210819_213017_22217922_ccs.1:0-1052	403.4	277	https://www.orthodb.org/v10?query=76308at6656	Methylthioribose-1-phosphate isomerase
76308at6656	Duplicated	de_novo.Agm54242U_210819_213017_98306032_ccs.1:0-1052	403.4	277	https://www.orthodb.org/v10?query=76308at6656	Methylthioribose-1-phosphate isomerase
76342at6656	Complete	de_novo.Agm54242U_210909_035710_175636876_ccs.1:0-1172	419.6	252	https://www.orthodb.org/v10?query=76342at6656	stomatin-like protein 2, mitochondrial
76573at6656	Complete	de_novo.AGAP002531-RA.1:0-1043	291.6	260	https://www.orthodb.org/v10?query=76573at6656	threonine aspartase 1
